PolicyId,Year,Month,PrevMonth,MeanTimeBetween,TimingProb,TargetMean,Efm,EfmI,EfmD,EstimatedPayout,ActualPayout,PercentError
10,2017,January,November,4.0,0.0,2375.88,0.0,0.0,0.0,0.0,NaN,0.0
15,2017,January,September,3.5,0.9444444444444445,128.5633333333333,1.0,0.0,0.0,0.0,NaN,0.0
76,2017,January,December,1.375,1.0483870967741935,137.6377777777778,1.0,0.0,0.0,0.0,NaN,0.0
97,2017,January,December,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0
133,2017,January,December,1.4285714285714286,1.125,9.9625,0.6278561011181332,0.0,0.0,4.17,NaN,NaN
141,2017,January,December,5.0,1.111111111111111,35.71,0.0,0.0,0.0,39.68,NaN,NaN
198,2017,January,April,3.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0
256,2017,January,July,3.0,0.0,36.535,0.0,0.0,0.0,0.0,NaN,0.0
257,2017,January,September,4.0,0.0,79.91999999999999,0.0,0.0,0.0,0.0,NaN,0.0
264,2017,January,September,2.3333333333333335,0.8214285714285715,82.0675,1.0,0.0,0.0,0.0,NaN,0.0
346,2017,January,June,4.0,0.0,29.07,0.0,0.0,0.0,0.0,NaN,0.0
419,2017,January,June,0.0,0.0,221.45999999999998,0.0,0.0,0.0,0.0,NaN,0.0
483,2017,January,June,1.6666666666666667,0.0,165.51749999999998,0.0,0.0,0.0,0.0,NaN,0.0
496,2017,January,October,2.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0
561,2017,January,October,0.0,0.0,272.14,0.0,0.0,0.0,0.0,NaN,0.0
585,2017,January,December,3.3333333333333335,1.1346153846153846,321.2475,1.0,0.0,0.0,0.0,NaN,0.0
591,2017,January,December,0.0,0.0,177.47,0.0,0.0,0.0,0.0,NaN,0.0
617,2017,January,December,2.0,0.0,69.69333333333333,1.0,0.0,0.0,0.0,NaN,0.0
628,2017,January,December,0.0,0.0,113.98,0.0,0.0,0.0,0.0,NaN,0.0
659,2017,January,November,5.0,0.0,181.625,0.0,0.0,0.0,0.0,NaN,0.0
705,2017,January,October,2.6666666666666665,0.9375,74.6475,0.33980917346821465,0.0,0.0,46.2,NaN,NaN
743,2017,January,November,2.5,1.25,47.13,0.0,0.0,0.0,58.91,NaN,NaN
753,2017,January,March,1.0,0.0,64.93,1.0,0.0,0.0,0.0,NaN,0.0
755,2017,January,March,2.0,0.0,40.67,0.0,0.0,0.0,0.0,NaN,0.0
758,2017,January,December,2.25,1.2272727272727273,108.008,0.21536392168584664,0.0,0.0,104.01,NaN,NaN
859,2017,January,November,1.6666666666666667,0.9500000000000001,97.53571428571429,0.12756329242936928,0.0,0.0,80.84,NaN,NaN
877,2017,January,May,1.0,0.0,282.18,0.0,0.0,0.0,0.0,NaN,0.0
883,2017,January,May,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0
917,2017,January,May,0.0,0.0,886.29,0.0,0.0,0.0,0.0,NaN,0.0
958,2017,January,May,2.0,0.0,209.875,0.0,0.0,0.0,0.0,NaN,0.0
961,2017,January,December,1.5714285714285714,1.1666666666666667,34.991249999999994,0.29743034360539533,0.0,0.0,28.68,NaN,NaN
1011,2017,January,October,0.0,0.0,400.71,0.0,0.0,0.0,0.0,NaN,0.0
1081,2017,January,November,2.0,1.0,73.568,0.0,0.0,0.0,73.57,NaN,NaN
1086,2017,January,July,6.0,0.0,74.52000000000001,0.0,0.0,0.0,0.0,NaN,0.0
1111,2017,January,August,1.0,0.0,57.965,1.0,0.0,0.0,0.0,NaN,0.0
1149,2017,January,October,2.0,0.75,35.516666666666666,0.0,0.0,0.0,26.64,NaN,NaN
1208,2017,January,October,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0
1321,2017,January,March,2.0,0.0,949.49,0.0,0.0,0.0,0.0,NaN,0.0
1322,2017,January,March,0.0,0.0,1703.51,0.0,0.0,0.0,0.0,NaN,0.0
1324,2017,January,November,8.0,0.0,157.55,1.0,0.0,0.0,0.0,NaN,0.0
1348,2017,January,July,3.0,0.2500000000000001,25.95,0.0,0.0,0.0,6.49,NaN,NaN
1362,2017,January,July,0.0,0.0,98.81,0.0,0.0,0.0,0.0,NaN,0.0
1372,2017,January,December,4.0,1.1875,279.63666666666666,1.0,0.0,0.0,0.0,NaN,0.0
1382,2017,January,May,0.0,0.0,743.37,0.0,0.0,0.0,0.0,NaN,0.0
1394,2017,January,November,8.0,0.0,482.54,1.0,0.0,0.0,0.0,NaN,0.0
1406,2017,January,September,1.75,0.5909090909090908,219.054,0.0,0.0,0.0,129.44,NaN,NaN
1413,2017,January,June,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0
1421,2017,January,October,2.0,0.75,166.76000000000002,0.03427559115766762,0.0,0.0,120.78,NaN,NaN
1430,2017,January,November,2.0,1.0,213.68200000000002,0.14364078633836375,0.0,0.0,182.99,NaN,NaN
1432,2017,January,December,4.5,1.14,793.75,0.17995233116461606,0.0,0.0,742.04,NaN,NaN
1499,2017,January,December,0.0,0.0,1355.14,0.0,0.0,0.0,0.0,NaN,0.0
1533,2017,January,August,0.0,0.0,161.48,0.0,0.0,0.0,0.0,NaN,0.0
1601,2017,January,August,3.0,0.0,134.39000000000001,0.0,0.0,0.0,0.0,NaN,0.0
1610,2017,January,August,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0
1618,2017,January,December,1.1,1.0555555555555556,55.970909090909096,0.18360421503839972,0.0,0.0,48.23,NaN,NaN
1642,2017,January,July,2.0,1.570092458683775E-16,3.8066666666666666,0.0,0.0,0.0,0.0,NaN,0.0
1652,2017,January,September,1.0,0.0,1030.1466666666665,1.0,0.0,0.0,0.0,NaN,0.0
1657,2017,January,October,1.5,0.4999999999999999,56.20428571428572,1.0,0.0,0.0,0.0,NaN,0.0
1660,2017,January,November,1.8,0.9852941176470588,41.64333333333333,0.4929101324067988,0.0,0.0,20.81,NaN,NaN
1676,2017,January,September,0.0,0.0,184.81,0.0,0.0,0.0,0.0,NaN,0.0
1745,2017,January,September,3.5,0.5000000000000001,98.83999999999999,0.04060361466924022,0.0,0.0,47.41,NaN,NaN
1756,2017,January,December,1.5,1.1666666666666667,222.19142857142856,0.06261898425825473,0.0,0.0,242.99,NaN,NaN
1785,2017,January,December,4.5,0.0,193.88333333333333,1.0,0.0,0.0,0.0,NaN,0.0
1787,2017,January,October,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0
1804,2017,January,September,2.0,0.5000000000000001,223.526,1.0,0.0,0.0,0.0,NaN,0.0
1809,2017,January,October,1.5,0.0,23.453333333333333,0.0,0.0,0.0,0.0,NaN,0.0
1822,2017,January,November,1.0,0.0,1527.7900000000002,1.0,0.0,0.0,0.0,NaN,0.0
1872,2017,January,December,5.5,0.0,131.15333333333334,0.6693890538820533,0.0,0.0,0.0,NaN,0.0
1938,2017,January,December,3.6666666666666665,1.0714285714285714,577.7825,0.10268214571657326,0.0,0.0,555.49,NaN,NaN
1967,2017,January,December,0.0,0.0,115.85,0.0,0.0,0.0,0.0,NaN,0.0
1989,2017,January,June,0.0,0.0,4.28,0.0,0.0,0.0,0.0,NaN,0.0
1990,2017,January,October,4.5,1.06,42.89333333333334,0.0,0.0,0.0,45.47,NaN,NaN
2006,2017,January,August,2.3333333333333335,0.875,111.03750000000001,0.0,0.0,0.0,97.16,NaN,NaN
2008,2017,January,November,1.5,0.5000000000000001,78.36333333333334,0.2800301606635346,0.0,0.0,28.21,NaN,NaN
2063,2017,January,July,0.0,0.0,78.58,0.0,0.0,0.0,0.0,NaN,0.0
2071,2017,January,June,0.0,0.0,346.83,0.0,0.0,0.0,0.0,NaN,0.0
2100,2017,January,December,1.2222222222222223,1.0714285714285714,178.595,0.38497025854453365,0.0,0.0,117.69,NaN,NaN
2149,2017,January,December,11.0,0.0,84.99000000000001,-0.29104616530156363,0.0,0.0,0.0,NaN,0.0
2202,2017,January,October,4.0,0.0,22.5,0.0,0.0,0.0,0.0,NaN,0.0
2223,2017,January,December,2.0,0.0,182.425,0.0,0.0,0.0,0.0,NaN,0.0
2298,2017,January,December,0.0,0.0,5.96,0.0,0.0,0.0,0.0,NaN,0.0
2328,2017,January,December,2.3333333333333335,0.0,40.1775,1.0,0.0,0.0,0.0,NaN,0.0
2339,2017,January,December,4.5,0.0,76.88666666666667,0.0,0.0,0.0,0.0,NaN,0.0
2358,2017,January,September,2.0,0.5000000000000001,73.305,1.0,0.0,0.0,0.0,NaN,0.0
2371,2017,January,July,3.0,0.0,55.845,0.0,0.0,0.0,0.0,NaN,0.0
2391,2017,January,October,1.0,0.0,109.70000000000002,0.3220182639977862,0.0,0.0,0.0,NaN,0.0
2413,2017,January,November,7.0,0.0,25.96,0.0,0.0,0.0,0.0,NaN,0.0
2450,2017,January,October,1.125,0.0,56.41555555555556,0.579310716789817,0.0,0.0,0.0,NaN,0.0
2495,2017,January,April,3.0,0.0,71.45,1.0,0.0,0.0,0.0,NaN,0.0
2516,2017,January,October,8.0,0.0,293.455,1.0,0.0,0.0,0.0,NaN,0.0
2555,2017,January,August,2.0,0.2500000000000001,21.98,0.0,0.0,0.0,5.5,NaN,NaN
2603,2017,January,August,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0
2604,2017,January,May,3.0,0.0,50.91,0.0,0.0,0.0,0.0,NaN,0.0
2665,2017,January,September,1.6666666666666667,0.0,690.15,1.0,0.0,0.0,0.0,NaN,0.0
2715,2017,January,December,1.375,1.0999999999999999,34.025555555555556,0.0,0.0,0.0,37.43,NaN,NaN
2747,2017,January,December,1.375,1.0483870967741935,183.59444444444443,0.0,0.0,0.0,192.48,NaN,NaN
2795,2017,January,September,0.0,0.0,44.41,0.0,0.0,0.0,0.0,NaN,0.0
2821,2017,January,April,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0
2849,2017,January,March,0.0,0.0,19.93,0.0,0.0,0.0,0.0,NaN,0.0
2893,2017,January,September,8.0,0.0,119.68,0.0,0.0,0.0,0.0,NaN,0.0
2937,2017,January,September,0.0,0.0,47.89,0.0,0.0,0.0,0.0,NaN,0.0
2988,2017,January,August,0.0,0.0,104.57,0.0,0.0,0.0,0.0,NaN,0.0
3005,2017,January,December,1.2222222222222223,1.0714285714285714,68.81,0.4746281714785652,0.0,0.0,38.73,NaN,NaN
3049,2017,January,December,1.2222222222222223,1.0714285714285714,112.907,0.22362135144837486,0.0,0.0,93.92,NaN,NaN
3084,2017,January,December,2.2,1.046875,182.31500000000003,1.0,0.0,0.0,0.0,NaN,0.0
3087,2017,January,February,1.0,0.0,8.33,1.0,0.0,0.0,0.0,NaN,0.0
3100,2017,January,November,1.8,0.9852941176470588,80.06333333333332,0.11141728667217783,0.0,0.0,70.1,NaN,NaN
3121,2017,January,December,5.0,0.0,184.705,0.0,0.0,0.0,0.0,NaN,0.0
3129,2017,January,December,1.2222222222222223,1.0714285714285714,93.863,0.17555740779329027,0.0,0.0,82.91,NaN,NaN
3183,2017,January,December,2.25,1.131578947368421,463.686,0.06616051313495973,0.0,0.0,489.98,NaN,NaN
3207,2017,January,December,0.0,0.0,86.61,0.0,0.0,0.0,0.0,NaN,0.0
3227,2017,January,December,3.0,1.0714285714285714,366.905,0.9116668741884417,0.0,0.0,34.72,NaN,NaN
3235,2017,January,December,1.8,1.0588235294117647,115.18833333333333,1.0,0.0,0.0,0.0,NaN,0.0
3290,2017,January,November,0.0,0.0,2032.0,0.0,0.0,0.0,0.0,NaN,0.0
3296,2017,January,November,5.0,0.0,65.86,0.0,0.0,0.0,0.0,NaN,0.0
3315,2017,January,April,3.0,0.0,124.75,1.0,0.0,0.0,0.0,NaN,0.0
3318,2017,January,November,7.0,0.0,186.255,1.0,0.0,0.0,0.0,NaN,0.0
3353,2017,January,December,2.3333333333333335,1.25,224.335,0.23262989572306925,0.0,0.0,215.18,NaN,NaN
3358,2017,January,October,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0
3366,2017,January,June,4.0,0.0,55.36,0.0,0.0,0.0,0.0,NaN,0.0
3367,2017,January,December,3.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0
3372,2017,January,June,3.0,0.0,83.455,1.0,0.0,0.0,0.0,NaN,0.0
3409,2017,January,November,3.3333333333333335,1.0204081632653061,197.785,0.0,0.0,0.0,201.82,NaN,NaN
3439,2017,January,May,1.3333333333333333,0.0,86.85249999999999,1.0,0.0,0.0,0.0,NaN,0.0
3466,2017,January,April,0.0,0.0,59.16,0.0,0.0,0.0,0.0,NaN,0.0
3515,2017,January,January,0.0,0.0,96.9,0.0,0.0,0.0,0.0,NaN,0.0
3531,2017,January,December,1.375,1.0999999999999999,589.161111111111,0.30077164062992784,0.0,0.0,453.15,NaN,NaN
3576,2017,January,September,1.0,0.0,471.42499999999995,0.0,0.0,0.0,0.0,NaN,0.0
3578,2017,January,December,2.0,1.0416666666666667,119.30499999999999,0.0,0.0,0.0,124.28,NaN,NaN
3612,2017,January,September,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0
3619,2017,January,July,0.0,0.0,72.13,0.0,0.0,0.0,0.0,NaN,0.0
3625,2017,January,October,2.6666666666666665,0.9642857142857143,132.20000000000002,0.0,0.0,0.0,127.48,NaN,NaN
3649,2017,January,August,0.0,0.0,158.29,0.0,0.0,0.0,0.0,NaN,0.0
3655,2017,January,August,0.0,0.0,175.45,0.0,0.0,0.0,0.0,NaN,0.0
3664,2017,January,August,0.0,0.0,38.34,0.0,0.0,0.0,0.0,NaN,0.0
3692,2017,January,December,4.5,1.0714285714285714,0.7866666666666666,0.0,0.0,0.0,0.84,NaN,NaN
3711,2017,January,March,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0
3738,2017,January,December,1.5714285714285714,1.0769230769230769,50.33125000000001,0.5175671685857691,0.0,0.0,26.15,NaN,NaN
